"Réf Fournisseur","Référence G8","Code barre","Désignation","Cde four.","Fournisseur","Couleur","Code Couleur","Marque","Taille","Rayon","Sous-rayon","Catégorie"
"X025PS","080360899901","0803608999017","SHAD X025PS PIN SYSTEM","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"X026PS","080360999901","0803609999016","SHAD X026PS PIN SYSTEM","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"X0IB00","081364499901","0813644999018","SHAD X0IB00 SAC INTERNE","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0IB10","081391899901","0813918999010","SHAD X0IB10 SAC INT SH5","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0IB36","081374699901","0813746999015","SHAD X0IB36 SAC INTERNE","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SE04P","081401799901","0814017999017","SHAD X0SE04P PT SAC RES","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SE10P","081401899901","0814018999016","SHAD X0SE10P TANK BAG S","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SE16P","081401999901","0814019999015","SHAD X0SE16P TANK BAG-P","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SE48","080307899901","0803078999012","SHAD X0SE48 SAC LAT SEM","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"X0SG61H","540030499901","5400304999010","SHAD X0SG61H SUPPORTSMA","D4190","SHAD","","","SHAD","","Pilote","HIGH TECH","DIVERS HIGH TECH"
"X0SG61M","540030599901","5400305999019","SHAD X0SG61M SUPPORTSMA","D4190","SHAD","","","SHAD","","Pilote","HIGH TECH","DIVERS HIGH TECH"
"X0SG70H","540030299901","5400302999012","SHAD X0SG70H SUPPORTSMA","D4190","SHAD","","","SHAD","","Pilote","HIGH TECH","DIVERS HIGH TECH"
"X0SG70M","540030399901","5400303999011","SHAD X0SG70M SUPPORTSMA","D4190","SHAD","","","SHAD","","Pilote","HIGH TECH","DIVERS HIGH TECH"
"X0SG75H","540030099901","5400300999014","SHAD X0SG75H SUPPORTSMA","D4190","SHAD","","","SHAD","","Pilote","HIGH TECH","DIVERS HIGH TECH"
"X0SG75M","540030199901","5400301999013","SHAD X0SG75M SUPPORTSMA","D4190","SHAD","","","SHAD","","Pilote","HIGH TECH","DIVERS HIGH TECH"
"X0SL01","390185399901","3901853999015","SHAD X0SL01 SAC PEAGE","D4190","SHAD","","","SHAD","","Pilote","ACCESSOIRES PILOTE","DIVERS ACCESSOIRES PILOTE"
"X0SL03","390185299901","3901852999016","SHAD X0SL03 SAC BANANE","D4190","SHAD","","","SHAD","","Pilote","ACCESSOIRES PILOTE","DIVERS ACCESSOIRES PILOTE"
"X0SL04","390185199901","3901851999017","SHAD X0SL04 SAC JAMBE P","D4190","SHAD","","","SHAD","","Pilote","ACCESSOIRES PILOTE","DIVERS ACCESSOIRES PILOTE"
"X0SL05","390185099901","3901850999018","SHAD X0SL05 SAC JAMBE G","D4190","SHAD","","","SHAD","","Pilote","ACCESSOIRES PILOTE","DIVERS ACCESSOIRES PILOTE"
"X0SL12M","081367499901","0813674999019","SHAD X0SL12M SAC RES PE","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SL23B","081367899901","0813678999015","SHAD X0SL23B SAC RES AV","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SR18","081421099901","0814210999012","SHAD X0SR18 TANK BAG CR","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SR28","081421199901","0814211999011","SHAD X0SR28 REAR BAG CR","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SR38","081421299901","0814212999010","SHAD X0SR38 SIDE BAG CR","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SW22","081421599901","0814215999017","SHAD X0SW22 SAC RES","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SW38","081421699901","0814216999016","SHAD X0SW38 SAC SELLE","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"X0SW45","081421899901","0814218999014","SHAD X0SW45 SAC A DOS","D4190","SHAD","","","SHAD","","Moto","BAGAGES","BAGAGES SOUPLES"
"Y0MT76IF","080350599901","0803505999011","SHAD Y0MT76IF TC MT07 T","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0MT76ST","080350199901","0803501999015","SHAD Y0MT76ST KT MT07 T","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0MT78IF","080378399901","0803783999017","SHAD Y0MT78IF 3PSYSMT07","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0MT78SE","080378499901","0803784999016","SHAD Y0MT78SE KSEMI MT0","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0MT78ST","080378599901","0803785999015","SHAD Y0MT78ST KT MT07 1","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0MT95ST","080382899901","0803828999019","SHAD Y0MT95ST KIT MT09","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0TC98IF","080378899901","0803788999012","SHAD Y0TC98IF 3PSYSMT09","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0TC98ST","080375199901","0803751999018","SHAD Y0TC98ST TM TRAC90","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0TM52RV","080320099901","0803200999019","SHAD Y0TM52RV KDOS TMAX","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0TM57ST","080355399901","0803553999018","SHAD Y0TM57ST KT TMAX53","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0TR98SE","080378999901","0803789999011","SHAD Y0TR98SE KSEMI MT0","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0XS97IF","080379199901","0803791999016","SHAD Y0XS97IF 3PSYSXSR9","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0XS97ST","080379299901","0803792999015","SHAD Y0XS97ST KT XSR900","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"Y0XT10ST","080295099901","0802950999010","SHAD Y0XT10ST TM SUPTEN","D4190","SHAD","","","SHAD","","Moto","BAGAGES","DIVERS BAGAGES ET ACC"
"11140","021924102106","0219241021068","GT-AIR2 MATBU L","D1301","SHOEI FRANCE","BLEU","","SHOEI","L","Pilote","CASQUES","INTEGRAUX ROUTE"
"11140","021924102105","0219241021051","GT-AIR2 MATBU M","D1301","SHOEI FRANCE","BLEU","","SHOEI","M","Pilote","CASQUES","INTEGRAUX ROUTE"
"11140","021924102104","0219241021044","GT-AIR2 MATBU S","D1301","SHOEI FRANCE","BLEU","","SHOEI","S","Pilote","CASQUES","INTEGRAUX ROUTE"
"11140","021924102107","0219241021075","GT-AIR2 MATBU XL","D1301","SHOEI FRANCE","BLEU","","SHOEI","XL","Pilote","CASQUES","INTEGRAUX ROUTE"
"111400","021924000104","0219240001047","GT-AIR2 UNI BK S","D1301","SHOEI FRANCE","NOIR","","SHOEI","S","Pilote","CASQUES","INTEGRAUX ROUTE"
"130900","023387400206","0233874002065","JCRUISE2 UNI BLC L","D1301","SHOEI FRANCE","BLANC","","SHOEI","L","Pilote","CASQUES","JETS - DEMI-JETS"
"130900","023387400205","0233874002058","JCRUISE2 UNI BLC M","D1301","SHOEI FRANCE","BLANC","","SHOEI","M","Pilote","CASQUES","JETS - DEMI-JETS"
"130900","023387400204","0233874002041","JCRUISE2 UNI BLC S","D1301","SHOEI FRANCE","BLANC","","SHOEI","S","Pilote","CASQUES","JETS - DEMI-JETS"
"130900","023387400106","0233874001068","JCRUISE2 UNI N L","D1301","SHOEI FRANCE","NOIR","","SHOEI","L","Pilote","CASQUES","JETS - DEMI-JETS"
"130900","023387400105","0233874001051","JCRUISE2 UNI N M","D1301","SHOEI FRANCE","NOIR","","SHOEI","M","Pilote","CASQUES","JETS - DEMI-JETS"
"130900","023387400104","0233874001044","JCRUISE2 UNI N S","D1301","SHOEI FRANCE","NOIR","","SHOEI","S","Pilote","CASQUES","JETS - DEMI-JETS"
"130900","023387400107","0233874001075","JCRUISE2 UNI N XL","D1301","SHOEI FRANCE","NOIR","","SHOEI","XL","Pilote","CASQUES","JETS - DEMI-JETS"
"111214","021919105906","0219191059067","NXR VARIABLE TC1 L","D1301","SHOEI FRANCE","NOIR ROUGE BLANC","","SHOEI","L","Pilote","CASQUES","INTEGRAUX ROUTE"
"111214","021919105905","0219191059050","NXR VARIABLE TC1 M","D1301","SHOEI FRANCE","NOIR ROUGE BLANC","","SHOEI","M","Pilote","CASQUES","INTEGRAUX ROUTE"
"111214","021919105904","0219191059043","NXR VARIABLE TC1 S","D1301","SHOEI FRANCE","NOIR ROUGE BLANC","","SHOEI","S","Pilote","CASQUES","INTEGRAUX ROUTE"
"111214","021919105907","0219191059074","NXR VARIABLE TC1 XL","D1301","SHOEI FRANCE","NOIR ROUGE BLANC","","SHOEI","XL","Pilote","CASQUES","INTEGRAUX ROUTE"
"14070004","14070004","4512048493950","SHOEI HORNET ADV BLACK M","D1301","SHOEI FRANCE","NOIR","","SHOEI","M","ACCESSOIRES ET EQUIPEMENTS","CASQUES","CASQUES"
"14070003","14070003","4512048493943","SHOEI HORNET ADV BLACK S","D1301","SHOEI FRANCE","NOIR","","SHOEI","S","ACCESSOIRES ET EQUIPEMENTS","CASQUES","CASQUES"
"14070006","14070006","4512048493974","SHOEI HORNET ADV BLACK XL","D1301","SHOEI FRANCE","NOIR","","SHOEI","XL","ACCESSOIRES ET EQUIPEMENTS","CASQUES","CASQUES"
"14070007","14070007","4512048493981","SHOEI HORNET ADV BLACK XXL","D1301","SHOEI FRANCE","NOIR","","SHOEI","XXL","ACCESSOIRES ET EQUIPEMENTS","CASQUES","CASQUES"
"14070255","14070255","4512048494148","SHOEI HORNET ADV MAT DEEP GREY L","D1301","SHOEI FRANCE","GRIS","","SHOEI","L","ACCESSOIRES ET EQUIPEMENTS","CASQUES","CASQUES"
"14070256","14070256","4512048494155","SHOEI HORNET ADV MAT DEEP GREY XL","D1301","SHOEI FRANCE","GRIS","","SHOEI","XL","ACCESSOIRES ET EQUIPEMENTS","CASQUES","CASQUES"
"11120004","11120004","4512048407155","SHOEI NXR BLACK M","D1301","SHOEI FRANCE","NOIR","","SHOEI","M","ACCESSOIRES ET EQUIPEMENTS","CASQUES","CASQUES"
"11120006","11120006","4512048407179","SHOEI NXR BLACK XL","D1301","SHOEI FRANCE","NOIR","","SHOEI","XL","ACCESSOIRES ET EQUIPEMENTS","CASQUES","CASQUES"
"97L130","066047199901","0660471999014","KYOTO 97L130 CLE FILT H","D3533","SIFAM","","","KYOTO","","Moto","ENTRETIEN","OUTILLAGE DIVERS/SANGLES"
"97L131","066047299901","0660472999013","SIF KYOTO 97L131 CLE FILT H","D3533","SIFAM","","","KYOTO","","Moto","ENTRETIEN","OUTILLAGE DIVERS/SANGLES"
"97L132","066047399901","0660473999012","SIF KYOTO 97L132 CLE FILT H","D3533","SIFAM","","","KYOTO","","Moto","ENTRETIEN","OUTILLAGE DIVERS/SANGLES"
"97L159","97L159","3000124392194","SIF KYOTO 97L159 CLE FILT H","D3533","SIFAM","","","KYOTO","","Moto","ENTRETIEN","OUTILLAGE DIVERS/SANGLES"
"98B160","072235299901","0722352999015","SIF FILTRE AIR 98B160","D3533","SIFAM","","","SIFAM","","Moto","FILTRES","FILTRES A AIR"
"99-0621EU","99-0621EU","3000124392071","SIF NETTOYANT FILTRE K&N","D3533","SIFAM","","","K&N","","PIECES DE RECHANGE","DIVERS","DIVERS"
"AC5080","AC5080","3662775154486","SIF PRE FILTRE SABLE POUR MY314 AC5080","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"AC5085","AC5085","3662775154493","SIF PRÉ FILTRE SABLE POUR MKT610 AC5085","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"AC7080","AC7080","3662775154509","SIF MOUSSE RECTANGUL.SABOT MOTEUR 320MM/160 AC7080","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"AC7090","520067799901","5200677999019","SIF MOUSSE SABOT MOTEUR 300MMX200MMX40MM AC7090","D3533","SIFAM","","","SIFAM","","Moto","TOUT-TERRAIN MOTO","TT ACCESS DIVERS MOTO"
"ALR01","105112299901","1051122999016","SIF MYRA ALR01 ALARME","D3533","SIFAM","","","MYRA","","Moto","ANTIVOLS","ALARMES"
"BUTHON","110210499901","1102104999019","SIF KYOTO BUTHON BOUTONMASS","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"BUTKIL","110219799901","1102197999019","SIF KYOTO BUTKIL BOUTON MAS","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"BUTSUZ","110210399901","1102103999010","SIF KYOTO BUTSUZ BOUTONMASS","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"BUTSWI","110154599901","1101545999015","SIF KYOTO COUP CIRC BUTSWI","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"BUTYAM","110221799901","1102217999012","KYOTO BUTYAM BOUTONMASS","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"CABUNI","066062999901","0660629999019","KYOTO KITREP CABLE CABU","D3533","SIFAM","","","KYOTO","","Moto","ENTRETIEN","OUTILLAGE DIVERS/SANGLES"
"CAGUNI","526052099901","5260520999016","SIF KYOTO CABLE GAZ CAGUNI","D3533","SIFAM","","","KYOTO","","Moto","TOUT-TERRAIN MOTO","TT COMMANDES/CABLES/LEV"
"CAGWORK","526058899901","5260588999010","KYOTO KIT CABLE CAGWORK","D3533","SIFAM","","","KYOTO","","Moto","TOUT-TERRAIN MOTO","TT COMMANDES/CABLES/LEV"
"CHM2","520067699901","5200676999010","SIF CHM2 COMPTEUR HEURE","D3533","SIFAM","","","SIFAM","","Moto","TOUT-TERRAIN MOTO","TT ACCESS DIVERS MOTO"
"CLI7048","611018099901","6110180999019","SIF CLI7048 PAIRE MINIC","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES","FEUX ET CLIGNOTANTS"
"COU78134","COU78134","3662775168124","SIF DAYCO - COURROIE RENFORCÉE 743 X 18","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"CSW3G41","228026120205","2280261202056","SIF SWAPS S818 BLUR BUJ . M","D3533","SIFAM","","","SWAPS","M","Pilote","TOUT-TERRAIN PILOTE","TT CASQUE"
"DIAB001","DIAB001","3000124392057","SIF DIABOLO ALU 6MM","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","DIABOLOS","DIABOLOS"
"DIAB003","DIAB003","3000124392101","SIF DIABOLO ALU BLEU 6MM","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","DIABOLOS","DIABOLOS"
"DIAB006","DIAB006","3000124392118","SIF DIABOLO ALU 8MM","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","DIABOLOS","DIABOLOS"
"DIAB007","DIAB007","3000124392125","SIF DIABOLO ALU NOIR 8MM","D3533","SIFAM","NOIR","","SIFAM","","PIECES DE RECHANGE","DIABOLOS","DIABOLOS"
"DIAB011","DIAB011","3000124392132","SIF DIABOLO ALU 10MM","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","DIABOLOS","DIABOLOS"
"DIAB012","DIAB012","3000124392149","SIF DIABOLO ALU NOIR 10MM","D3533","SIFAM","NOIR","","SIFAM","","PIECES DE RECHANGE","DIABOLOS","DIABOLOS"
"DIS1082","DIS1082","3700641421512","SIF DISQUE DE FREIN KYMKO DIS1082 Ø180MM","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"DU-1112","073147599901","0731475999017","KNDU1112 PANIGALE","D3533","SIFAM","","","K&N","","Moto","FILTRES","FILTRES K&N AIR"
"ECRANMS81","025389102201","0253891022013","SIF SLINE EC S550 IRID SILV","D3533","SIFAM","","","SLINE","","Pilote","CASQUES","ECRANS - VISIERES"
"ECRANMS83","025394203301","0253942033012","SIF SLINE EC S550 FUM INTER","D3533","SIFAM","","","SLINE","","Pilote","CASQUES","ECRANS - VISIERES"
"ECRANMS85","025394499901","0253944999019","SIF SLINE EC S550 RAINBOW","D3533","SIFAM","","","SLINE","","Pilote","CASQUES","ECRANS - VISIERES"
"FKP01","477027299901","4770272999017","SIF PROTFOURCHE FKP01 N","D3533","SIFAM","","","SIFAM","","Moto","TOUT-TERRAIN MOTO","TT ACCESS DIVERS MOTO"
"FKP02","477027199901","4770271999018","SIF PROTFOURCHE FKP02 C","D3533","SIFAM","","","SIFAM","","Moto","TOUT-TERRAIN MOTO","TT ACCESS DIVERS MOTO"
"FUS002","110154699901","1101546999014","SIF KYOTO FU 10AMP25MM FUS002","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS004","110156199901","1101561999013","SIF KYOTO FU 20AMP25MM FUS004","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS006","110156299901","1101562999012","SIF KYOTO FU 10AMP30MM FUS006","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS008","110154999901","1101549999011","SIF KYOTO FU 20AMP30MM FUS008","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS010","110155599901","1101555999012","SIF KYOTO FU STD 5 FUS010","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS012","110155899901","1101558999019","SIF KYOTO FU STD 1 FUS012","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS013","110156499901","1101564999010","SIF KYOTO FU STD 1 FUS013","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS014","110155699901","1101556999011","SIF KYOTO FU STD 2 FUS014","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS016","110155999901","1101559999018","SIF KYOTO FU STD 3 FUS016","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS017","110156799901","1101567999017","SIF KYOTO FU MINI10AMP FUS017","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS018","110156899901","1101568999016","SIF KYOTO FU MINI15AMP FUS018","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS019","110155099901","1101550999017","SIF KYOTO P FUS UNIV FUS019","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"FUS020","110156999901","1101569999015","SIF KYOTO PFUS UNIV FUS020","D3533","SIFAM","","","KYOTO","","Moto","ACCESSOIRES ELECTRIQUES","DIVERS ACCES.ELECTRIQUES"
"GOGGLECROS25","027380899901","0273808999016","SLINE GOGGLECROSFLUO 25","D3533","SIFAM","","","SLINE","","Pilote","CASQUES","LUNETTES"
"GOGGLECROS27","706000500101","7060005001016","SIF SLINE GOGGLECROS27 N","D3533","SIFAM","","","SLINE","","Pilote","TOUT-TERRAIN PILOTE","TT MASQUE"
"GOGGLECROS28","706000400201","7060004002014","SIF SLINE GOGGLECROS28 BLC","D3533","SIFAM","","","SLINE","","Pilote","TOUT-TERRAIN PILOTE","TT MASQUE"
"GOGGLECROS71","706049713501","7060497135015","SIF SWAPS GOGGLECROS71 OBU","D3533","SIFAM","","","SWAPS","","Pilote","TOUT-TERRAIN PILOTE","TT MASQUE"
"GOGGLECROS73","706050015201","7060500152015","SIF SWAPS GOGGLECROS73 JO","D3533","SIFAM","","","SWAPS","","Pilote","TOUT-TERRAIN PILOTE","TT MASQUE"
"GUIMT43","GUIMT43","3000124392170","SIF GUIDON CUSTOM PLAT GUIMT43","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES","GUIDONS ET ACCESS"
"GUIMT45","GUIMT45","3000124392187","SIF GUIDON CUSTOM APEHANGER MEDIUM GUIMT45","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES","GUIDONS ET ACCESS"
"HPC100","540011599901","5400115999018","HPC100 CHARG GUID USB","D3533","SIFAM","","","SIFAM","","Pilote","HIGH TECH","DIVERS HIGH TECH"
"IND105","IND105","3700641434598","SIF KYOTO - BOUTON STARTER PIAGGIO IND105","D3533","SIFAM","","","KYOTO","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"IND122","IND122","3700641434772","SIF KYOTO RÉGULATEUR KYMCO 12V/8A  4 BROCHE IND122","D3533","SIFAM","","","KYOTO","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"IND215","IND215","3662775136895","SIF BOUTON DE COMMODO UNIVERSEL START/STOP IND215","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"IND277","IND277","3000124392064","SIF FAISCEAU ADDITIONNEL 3M IND277","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","CABLE","CABLE"
"IND9006","IND9006","3662775144166","SIF LANCEUR DE DÉMARREUR KYMCO 14 DENTS IND9006","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"KITAMP01NR1","KITAMP01NR1","3000124384625","SIF KIT AMPOULE BMW","D3533","SIFAM","","","SIFAM","","DIVERS","DIVERS","DIVERS"
"KP200","602003299901","6020032999015","SIF KP200 TESTEUR DIGIT","D3533","SIFAM","","","SIFAM","","Moto","ENTRETIEN","OUTILLAGE"
"MS8AC02","MS8AC02","3000124392033","SIF VENTILATION AVANT S550","D3533","SIFAM","","","SIFAM","","Pilote","CASQUES","DIVERS ACCESS.CASQUES-LUN"
"MS8AC03","MS8AC03","3000124392026","SIF VENTILATION FRONTALE S550","D3533","SIFAM","","","SIFAM","","Pilote","CASQUES","DIVERS ACCESS.CASQUES-LUN"
"MS8AC04","MS8AC04","3000124392040","SIF VENTILATION ARRIERE S550","D3533","SIFAM","","","SIFAM","","Pilote","CASQUES","DIVERS ACCESS.CASQUES-LUN"
"OL2825","111135499901","1111354999014","TEMSSCULOT12V5WOL2825","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL2880CW-02B","OL2880CW-02B","4052899067820","SIF AMPOULE LED 12V 1W OL2880CW-02B","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL5008","111125699901","1111256999013","SIF GRAIS 12V 10W OL5008","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL5008-02B","OL5008-02B","3000124392095","SIF GRAISSEUR 12V 10W","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL64132","111124499901","1111244999018","SIF AMP 1FIL 12V6W OL64132","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL64136","111124299901","1111242999010","SIF AMP 1FIL 12V21W OL64136","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL64327-01B","111156799901","1111567999016","SIF AMP BA20D OL64327-01B","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7135K","111125399901","1111253999016","SIF CYCLO AV12V15W OL7135K","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7327K","111132199901","1111321999016","SCOOTAV12V35/35W OL7327","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7351K","111132399901","1111323999014","SCOOTAV12V45/40W OL7351","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7506","111132799901","1111327999010","SIF STOP1FIL12V21W OL7506","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7506-02B","OL7506-02B","3000124382782","SIF AMPOULE STOP OL7506-02B 1 FIL - 12V 21W BA15S ","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"OL7506K","111132899901","1111328999019","SIF STOP1FIL12V21W OL7506K","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7507","111145699901","1111456999011","SIF TEMSSCULOT12V2WOL7507","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7507K","OL7507K","3000124392156","SIF STOP1FIL 12V 21W ORANGE","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7507LDA-02B","OL7507LDA-02B","4050300925486","SIF AMPOULE STOP 1 FIL DIADEM-12V 21W BA15S ORANGE","D3533","SIFAM","","","SIFAM","","PIECES DE RECHANGE","REPLACEMENT AIR FILTER","BMW F800S/ST, 06-10"
"OL7528","111133399901","1111333999011","SIF STOP2FILS12V21/5W OL7528","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
"OL7528K","111133499901","1111334999010","STOP2FILS12V21/5W OL752","D3533","SIFAM","","","SIFAM","","Moto","ACCESSOIRES ELECTRIQUES","AMPOULES"
